CA_code,VA_code,estimate,ASE,flag
C15C,V04A,12.7,4.1,*
C15D,V04A,15.6,4.2,
C15E,V04A,19.2,4.4,
C15A,V04B,3,1.4,*
C15B,V04B,1.4,1,**
C15C,V04B,S,,
C15D,V04B,2.5,1.6,**
C15E,V04B,4.7,3.3,**
C15A,V04C,4.7,1.3,
C15B,V04C,6.3,2.1,*
C15C,V04C,5,4,**
C15D,V04C,1.2,1,**
C15E,V04C,3.3,1.9,**
C15A,V04D,75.6,2.3,
C15B,V04D,76.3,4.7,
C15C,V04D,81.8,5,
C15D,V04D,80.7,4.8,
C15E,V04D,72.7,4.9,
C15A,V05A,66,3.6,
C15B,V05A,59.7,5.5,
C15C,V05A,55.8,7.3,
C15D,V05A,55.1,6.5,
C15E,V05A,56.2,4.8,
C15A,V05B,5.4,1.5,
C15B,V05B,7,2.6,*
C15C,V05B,4.1,3.9,**
C15D,V05B,3.6,2.7,**
C15E,V05B,5,2.4,*
C15A,V05C,4.1,1.2,*
C15B,V05C,4.8,2.5,**
C15C,V05C,8.1,3.4,*
C15D,V05C,4.7,2.6,**
C15E,V05C,6.7,3.4,**
C15A,V05D,24.6,2.9,
C15B,V05D,28.6,5.7,
C15C,V05D,32,6.7,
C15D,V05D,36.6,5.3,
C15E,V05D,32.2,4.5,
C15A,V06A,28.4,2.7,
C15B,V06A,28,5.4,
C15C,V06A,25.5,6.4,
C15D,V06A,24.9,5.5,
C15E,V06A,29.9,6.3,
C15A,V06B,7.2,1.6,
C15B,V06B,6,2.2,*
C15C,V06B,5.3,5,**
C15D,V06B,4.2,2.7,**
C15E,V06B,6.9,3.5,**
C15A,V06C,5.1,1.3,
C15B,V06C,5.9,1.9,*
C15C,V06C,5.9,4.1,**
C15D,V06C,6.1,2.5,*
C15E,V06C,6.2,3.5,**
C15A,V06D,59.3,3,
C15B,V06D,60.1,5.6,
C15C,V06D,63.3,10,
C15D,V06D,64.8,5,
C15E,V06D,57.1,6.3,
C15A,V07A,7.5,1.7,
C15B,V07A,4.1,1.6,*
C15C,V07A,5.6,2.6,*
C15D,V07A,4.2,2.5,**
C15E,V07A,3,1.9,**
C15A,V07B,1.5,0.8,*
C15B,V07B,S,,
C15C,V07B,S,,
C15D,V07B,S,,
C15E,V07B,3.1,2.6,**
C15A,V07C,2.5,1,*
C15B,V07C,3.3,1.7,**
C15C,V07C,S,,
C15D,V07C,1.8,1.5,**
C15E,V07C,4.3,3,**
C15A,V07D,88.6,1.9,
C15B,V07D,91.8,2.5,
C15C,V07D,93.8,2.9,
C15D,V07D,93.8,2.6,
C15E,V07D,89.7,4.3,
C15A,V08A,6.4,1.5,
C15B,V08A,4.9,1.8,*
C15C,V08A,2,1.4,**
C15D,V08A,5,3.3,**
C15E,V08A,4,2.6,**
C15A,V08B,2.3,1,*
C15B,V08B,1.2,1,**
C15C,V08B,S,,
C15D,V08B,S,,
C15E,V08B,2.7,2.1,**
C15A,V08C,3.7,1.2,*
C15B,V08C,3.7,2,**
C15C,V08C,1.3,1,**
C15D,V08C,2.9,1.8,**
C15E,V08C,3.9,2.5,**
C15A,V08D,87.5,2,
C15B,V08D,90.2,3.1,
C15C,V08D,94.7,2.4,
C15D,V08D,91,4,
C15E,V08D,89.3,3.9,
C15A,V09A,9.2,1.6,
C15B,V09A,11.9,2.7,
C15C,V09A,14.5,5.2,*
C15D,V09A,16.2,4.1,
C15E,V09A,12.1,4.2,*
C15A,V09B,2.3,0.8,*
C15B,V09B,3.2,1.7,**
C15C,V09B,S,,
C15D,V09B,3,1.9,**
C15E,V09B,1.6,1.6,***
C15A,V09C,5.5,1.5,
C15B,V09C,3.6,1.6,*
C15C,V09C,7,4.1,**
C15D,V09C,2.7,1.8,**
C15E,V09C,7.4,4.5,**
C15A,V09D,83,2.4,
C15B,V09D,81.4,3.4,
C15C,V09D,76.5,5.9,
C15D,V09D,78.1,4.4,
C15E,V09D,79,7.1,
C15A,V10A,9.5,1.8,
C15B,V10A,6.7,2.1,*
C15C,V10A,5.8,4.1,**
C15D,V10A,8,3.2,*
C15E,V10A,6.1,2.7,*
C15A,V10B,3.4,1.4,*
C15B,V10B,3,1.8,**
C15C,V10B,S,,
C15D,V10B,2,1.8,**
C15E,V10B,3.8,2.4,**
C15A,V10C,6.3,1.5,
C15B,V10C,5.1,2,*
C15C,V10C,3.7,2.1,**
C15D,V10C,3.9,2.8,**
C15E,V10C,5.5,3.3,**
C15A,V10D,80.8,2.6,
C15B,V10D,85.2,2.8,
C15C,V10D,89.2,4.9,
C15D,V10D,86,4.5,
C15E,V10D,84.6,5.1,
C15A,V11A,35.7,3.3,
C15B,V11A,33.7,5.8,
C15C,V11A,32.6,5.3,
C15D,V11A,26.7,5,
C15E,V11A,37.6,5.7,
C15A,V11B,4.9,2.6,**
C15B,V11B,S,,
C15C,V11B,S,,
C15D,V11B,S,,
C15E,V11B,S,,
C15A,V11C,8.4,3.1,*
C15B,V11C,5.6,3.4,**
C15C,V11C,12.7,7.6,**
C15D,V11C,8,6.8,**
C15E,V11C,S,,
C15A,V11D,38.7,5.1,
C15B,V11D,36.1,7,
C15C,V11D,26,13.6,**
C15D,V11D,26.8,9.4,*
C15E,V11D,40.7,10.3,
C15A,V11E,48,4.3,
C15B,V11E,55.6,8.6,
C15C,V11E,59.4,13.5,
C15D,V11E,63,10.9,
C15E,V11E,55.7,10.1,
C15A,V12A,40.4,3.6,
C15B,V12A,40.4,4.7,
C15C,V12A,39.1,7.1,
C15D,V12A,33.3,6.4,
C15E,V12A,47.2,5.3,
C15A,V12B,7.5,3,*
C15B,V12B,4.1,3,**
C15C,V12B,S,,
C15D,V12B,S,,
C15E,V12B,S,,
C15A,V12C,8.3,3,*
C15B,V12C,7.9,4.8,**
C15C,V12C,S,,
C15D,V12C,10.2,8.5,**
C15E,V12C,S,,
C15A,V12D,28.2,4.7,
C15B,V12D,21,7,*
C15C,V12D,37.6,9.2,
C15D,V12D,31.8,10.1,*
C15E,V12D,25.7,7.6,
C15A,V12E,56.1,5.2,
C15B,V12E,67,6.8,
C15C,V12E,57.4,11.6,
C15D,V12E,55.2,13.2,
C15E,V12E,63.2,10.6,
C15A,V13A,47,3.2,
C15B,V13A,46.4,4.9,
C15C,V13A,48.1,13.8,
C15D,V13A,39.5,6.6,
C15E,V13A,48,5,
C15A,V13B,4.1,1.9,*
C15B,V13B,S,,
C15C,V13B,S,,
C15D,V13B,S,,
C15E,V13B,5.5,5.6,***
C15A,V13C,6.6,2.2,*
C15B,V13C,7,3.2,*
C15C,V13C,15.5,15.8,***
C15D,V13C,5.3,4.5,**
C15E,V13C,2.5,2,**
C15A,V13D,35,4.6,
C15B,V13D,35.3,6.4,
C15C,V13D,24.3,8,*
C15D,V13D,35.8,9.8,
C15E,V13D,32.7,8.6,
C15A,V13E,54.3,4.6,
C15B,V13E,55.6,6.8,
C15C,V13E,58.8,10.7,
C15D,V13E,58.4,10.4,
C15E,V13E,59.3,8.7,
C15A,V14A,43.5,3.1,
C15B,V14A,44.8,5.4,
C15C,V14A,38.8,10.8,
C15D,V14A,33,6,
C15E,V14A,40.7,7.1,
C15A,V14B,2.7,1.5,**
C15B,V14B,1.9,1.4,**
C15C,V14B,S,,
C15D,V14B,2.9,2.4,**
C15E,V14B,S,,
C15A,V14C,5,1.9,*
C15B,V14C,3.9,2.8,**
C15C,V14C,S,,
C15D,V14C,S,,
C15E,V14C,5.7,5.1,**
C15A,V14D,32.9,4.2,
C15B,V14D,29,6.6,
C15C,V14D,30.7,11.2,*
C15D,V14D,36.5,9.9,
C15E,V14D,34.9,9.4,
C15A,V14E,59.3,4.5,
C15B,V14E,65.1,6.4,
C15C,V14E,63.1,12.5,
C15D,V14E,58.3,10.5,
C15E,V14E,58.6,9,
C15A,V15A,34.9,3.1,
C15B,V15A,30.5,5.6,
C15C,V15A,24.6,8.1,*
C15D,V15A,34.1,4.8,
C15E,V15A,32.9,6.7,
C15A,V15B,5.8,2.5,*
C15B,V15B,3.2,3.3,***
C15C,V15B,S,,
C15D,V15B,S,,
C15E,V15B,4,4,***
C15A,V15C,4.5,2.1,*
C15B,V15C,3.8,3.5,**
C15C,V15C,S,,
C15D,V15C,S,,
C15E,V15C,6.2,5.4,**
C15A,V15D,30.7,4.9,
C15B,V15D,29.8,7,
C15C,V15D,22.7,13.1,**
C15D,V15D,35.3,12.6,*
C15E,V15D,29.2,7.3,
C15A,V15E,59,5.1,
C15B,V15E,63.2,7.5,
C15C,V15E,68.3,17,
C15D,V15E,58.2,13.2,
C15E,V15E,60.6,6.2,
C15A,V16A,48.2,3.1,
C15B,V16A,52.1,4.6,
C15C,V16A,49.2,7.8,
C15D,V16A,49.3,6.5,
C15E,V16A,50.6,5.9,
C15A,V16B,4.9,2.1,*
C15B,V16B,3.1,2.3,**
C15C,V16B,S,,
C15D,V16B,S,,
C15E,V16B,3.3,4,***
C15A,V16C,7.8,3,*
C15B,V16C,6.6,3.4,**
C15C,V16C,S,,
C15D,V16C,5.5,4.8,**
C15E,V16C,4,3.2,**
C15A,V16D,27.4,3.4,
C15B,V16D,30.9,6.5,
C15C,V16D,30.7,9.5,*
C15D,V16D,35.9,8.9,
C15E,V16D,28.3,7.7,
C15A,V16E,59.8,4.4,
C15B,V16E,59.5,6.2,
C15C,V16E,64.8,9.9,
C15D,V16E,56.7,10.9,
C15E,V16E,64.4,6.1,
C15A,V17A,71,3.4,
C15B,V17A,69.3,5.3,
C15C,V17A,61.4,12.6,
C15D,V17A,59.1,5.8,
C15E,V17A,61.6,5.2,
C15A,V17B,20.5,3.3,
C15B,V17B,20.1,4.6,
C15C,V17B,20.6,8,*
C15D,V17B,16.8,7.7,*
C15E,V17B,12.6,6.1,*
C15A,V17C,14.5,2.5,
C15B,V17C,12.4,4,*
C15C,V17C,13.2,5,*
C15D,V17C,14.5,5.8,*
C15E,V17C,10.8,4.4,*
C15A,V17D,31.2,3.4,
C15B,V17D,27.2,5.8,
C15C,V17D,34.8,8,
C15D,V17D,29.7,7.8,
C15E,V17D,40.1,7.2,
C15A,V17E,33.7,3.3,
C15B,V17E,40.4,5.5,
C15C,V17E,31.4,9.8,*
C15D,V17E,39,9.3,
C15E,V17E,36.5,7.5,
C15A,V18A,53.8,2.7,
C15B,V18A,59.6,4.9,
C15C,V18A,47.5,9,
C15D,V18A,58.3,8.9,
C15E,V18A,62.5,6.2,
C15A,V18B,61.9,4.1,
C15B,V18B,66.5,5.3,
C15C,V18B,58.5,12.2,
C15D,V18B,71.1,6.9,
C15E,V18B,64.1,8.4,
C15A,V18C,12.2,3,
C15B,V18C,10.1,4.1,*
C15C,V18C,15.4,9.7,**
C15D,V18C,6.5,3.7,**
C15E,V18C,12.5,4.7,*
C15A,V18D,18.3,3.1,
C15B,V18D,18.7,4.5,
C15C,V18D,16.9,6.8,*
C15D,V18D,17.3,6.9,*
C15E,V18D,17.8,6.2,*
C15A,V18E,7.6,2.2,
C15B,V18E,4.7,2,*
C15C,V18E,9.2,6.3,**
C15D,V18E,5.2,3.8,**
C15E,V18E,5.6,3.9,**
C15A,V19A,27.6,2.8,
C15B,V19A,34.9,4.4,
C15C,V19A,25.7,8.4,*
C15D,V19A,35.1,5.9,
C15E,V19A,31.3,6.3,
C15A,V19B,36.8,5.7,
C15B,V19B,42.7,7.9,
C15C,V19B,29.6,16.1,**
C15D,V19B,55.6,11.8,
C15E,V19B,40.7,11.7,
C15A,V19C,17.3,4.7,
C15B,V19C,14.6,5.8,*
C15C,V19C,19,10.9,**
C15D,V19C,10.3,5,*
C15E,V19C,19.1,9.8,**
C15A,V19D,27.4,5.8,
C15B,V19D,26.4,6.6,
C15C,V19D,30.4,14.7,*
C15D,V19D,14.9,6.5,*
C15E,V19D,22.6,4.8,
C15A,V19E,18.6,4.6,
C15B,V19E,16.3,5.7,*
C15C,V19E,20.9,11.1,**
C15D,V19E,19.2,12.5,**
C15E,V19E,17.6,8.6,*
C15A,V20A,4,1.3,*
C15B,V20A,6.2,2.8,*
C15C,V20A,6.4,5.5,**
C15D,V20A,6.6,2.5,*
C15E,V20A,2.6,1.9,**
C15A,V20B,38.5,17.6,*
C15B,V20B,36.9,17.2,*
C15C,V20B,S,,
C15D,V20B,46.5,27.6,**
C15E,V20B,S,,
C15A,V20C,S,,
C15B,V20C,S,,
C15C,V20C,S,,
C15D,V20C,S,,
C15E,V20C,S,,
C15A,V20D,19,12.2,**
C15B,V20D,S,,
C15C,V20D,S,,
C15D,V20D,21.9,17.6,**
C15E,V20D,S,,
C15A,V20E,40.9,16.4,*
C15B,V20E,35.8,20.6,**
C15C,V20E,S,,
C15D,V20E,27.7,20.8,**
C15E,V20E,S,,
C15A,V21A,23,2.6,
C15B,V21A,30,4.8,
C15C,V21A,23.9,5.3,
C15D,V21A,28.1,5.1,
C15E,V21A,27.7,5.6,
C15A,V21B,27.3,5.7,
C15B,V21B,36.7,7.7,
C15C,V21B,28.4,15.1,**
C15D,V21B,29.4,9.1,*
C15E,V21B,28.6,12.2,*
C15A,V21C,15.5,5.6,*
C15B,V21C,11.5,4.9,*
C15C,V21C,9.5,6.9,**
C15D,V21C,14.8,8.5,**
C15E,V21C,11.4,8.8,**
C15A,V21D,25.8,4.7,
C15B,V21D,22.6,7.8,*
C15C,V21D,19,13.6,**
C15D,V21D,26.1,9.8,*
C15E,V21D,35.2,11.1,*
C15A,V21E,31.4,5.8,
C15B,V21E,29.2,8.1,
C15C,V21E,43.1,21.8,**
C15D,V21E,29.7,13.7,*
C15E,V21E,24.9,10.6,*
C15A,V22A,20.4,2.5,
C15B,V22A,25,4.2,
C15C,V22A,14.8,8.7,**
C15D,V22A,35.1,7.7,
C15E,V22A,20.3,5.7,
C15A,V22B,9.8,4.3,*
C15B,V22B,7.6,5.3,**
C15C,V22B,S,,
C15D,V22B,13.2,9.8,**
C15E,V22B,S,,
C15A,V22C,8,4.7,**
C15B,V22C,S,,
C15C,V22C,S,,
C15D,V22C,11.7,9.5,**
C15E,V22C,10.8,10.9,***
C15A,V22D,19.8,4.7,
C15B,V22D,23.9,9.7,*
C15C,V22D,18.6,14.2,**
C15D,V22D,21.5,7.8,*
C15E,V22D,22.8,11.4,*
C15A,V22E,62.3,7.2,
C15B,V22E,65,10.9,
C15C,V22E,64.8,15.5,
C15D,V22E,53.6,13,
C15E,V22E,61.1,14.9,
C16A,V00T,10.4,1.3,
C16B,V00T,89.6,1.3,
C16C,V00T,100,0,
C16D,V00T,7.3,1.2,
C16E,V00T,92.7,1.2,
C16A,V01A,88,3.7,
C16B,V01A,83.1,2,
C16C,V01A,80.5,2.2,
C16D,V01A,83,6.6,
C16E,V01A,80.3,2.4,
C16A,V01B,12,3.7,*
C16B,V01B,16.9,2,
C16C,V01B,19.5,2.2,
C16D,V01B,17,6.6,*
C16E,V01B,19.7,2.4,
C16A,V01C,16.2,12.5,**
C16B,V01C,33.5,6.6,
C16C,V01C,33.7,6.4,
C16D,V01C,21.5,16.2,**
C16E,V01C,34.4,6.8,
C16A,V01D,22,12.9,**
C16B,V01D,24.4,6,
C16C,V01D,24.4,5.8,
C16D,V01D,23.8,15.6,**
C16E,V01D,24.5,6.1,
C16A,V01E,61.9,17.1,
C16B,V01E,42.2,6.9,
C16C,V01E,41.9,6.8,
C16D,V01E,54.6,20.9,*
C16E,V01E,41.1,7.1,
C16A,V02A,69.3,5.9,
C16B,V02A,62.8,2.5,
C16C,V02A,58.6,2.7,
C16D,V02A,62.8,8.7,
C16E,V02A,58.3,2.8,
C16A,V02B,30.7,5.9,
C16B,V02B,37.2,2.5,
C16C,V02B,41.4,2.7,
C16D,V02B,37.2,8.7,
C16E,V02B,41.7,2.8,
C16A,V02C,27.2,10.5,*
C16B,V02C,17.6,3.4,
C16C,V02C,16.3,3.5,
C16D,V02C,23.6,13.5,**
C16E,V02C,15.8,3.6,
C16A,V02D,10.3,6.6,**
C16B,V02D,16.5,3.8,
C16C,V02D,17.4,3.8,
C16D,V02D,15.1,9.9,**
C16E,V02D,17.5,4,
C16A,V02E,26.2,9.7,*
C16B,V02E,26.1,3.2,
C16C,V02E,26.6,3.3,
C16D,V02E,28.4,12.8,*
C16E,V02E,26.5,3.3,
C16A,V02F,36.3,11.7,*
C16B,V02F,39.8,4.5,
C16C,V02F,39.7,4.4,
C16D,V02F,32.9,14.3,*
C16E,V02F,40.1,4.7,
C16A,V03A,48.3,6.5,
C16B,V03A,46.8,2.5,
C16C,V03A,45.1,2.7,
C16D,V03A,44.6,9.2,
C16E,V03A,45.1,2.7,
C16A,V03B,83.2,4.7,
C16B,V03B,83,1.8,
C16C,V03B,81.2,1.9,
C16D,V03B,79,6.1,
C16E,V03B,81.4,2.1,
C16A,V03C,35.3,6.2,
C16B,V03C,30.4,2.3,
C16C,V03C,29.2,2.2,
C16D,V03C,35.9,9.3,
C16E,V03C,28.7,2.3,
C16A,V04A,13.2,4.9,*
C16B,V04A,16.9,1.6,
C16C,V04A,16.9,1.8,
C16D,V04A,18,7.4,*
C16E,V04A,16.8,1.7,
C16A,V04B,S,,
C16B,V04B,3,0.9,*
C16C,V04B,3.2,1,*
C16D,V04B,S,,
C16E,V04B,3.4,1.1,*
C16A,V04C,3.8,2.6,**
C16B,V04C,4.4,0.9,
C16C,V04C,4.8,1.1,
C16D,V04C,6.4,4.5,**
C16E,V04C,4.6,1.1,
C16A,V04D,82.5,5.4,
C16B,V04D,75.7,1.7,
C16C,V04D,75.1,1.9,
C16D,V04D,74.6,8.3,
C16E,V04D,75.1,2,
C16A,V05A,48.3,6.4,
C16B,V05A,63.1,2.6,
C16C,V05A,62.2,2.8,
C16D,V05A,57.3,9,
C16E,V05A,62.6,2.9,
C16A,V05B,5.3,3.2,**
C16B,V05B,5.2,1.1,
C16C,V05B,5.7,1.2,
C16D,V05B,7.4,5.5,**
C16E,V05B,5.6,1.3,
C16A,V05C,4.8,2.7,**
C16B,V05C,4.9,1,
C16C,V05C,5.4,1,
C16D,V05C,6.3,4.2,**
C16E,V05C,5.3,1.1,
C16A,V05D,41.6,5.8,
C16B,V05D,26.7,2.1,
C16C,V05D,26.7,2.3,
C16D,V05D,29,8.1,
C16E,V05D,26.5,2.4,
C16A,V06A,15.7,5,*
C16B,V06A,29.4,2.1,
C16C,V06A,30.7,2.3,
C16D,V06A,21.6,7.4,*
C16E,V06A,31.4,2.4,
C16A,V06B,4.2,2.9,**
C16B,V06B,6.7,1.3,
C16C,V06B,7.6,1.5,
C16D,V06B,7.4,5.1,**
C16E,V06B,7.6,1.5,
C16A,V06C,3.2,2.3,**
C16B,V06C,5.8,1.1,
C16C,V06C,6.1,1.3,
C16D,V06C,5.1,3.8,**
C16E,V06C,6.2,1.3,
C16A,V06D,76.8,5.6,
C16B,V06D,58.1,2.3,
C16C,V06D,55.6,2.7,
C16D,V06D,65.9,8.7,
C16E,V06D,54.8,2.7,
C16A,V07A,7.2,3.7,**
C16B,V07A,5.6,1,
C16C,V07A,6,1.1,
C16D,V07A,10.6,6.1,**
C16E,V07A,5.7,1.2,
C16A,V07B,S,,
C16B,V07B,1.5,0.6,*
C16C,V07B,1.6,0.7,*
C16D,V07B,S,,
C16E,V07B,1.7,0.7,*
C16A,V07C,1.6,1.3,**
C16B,V07C,2.7,0.7,
C16C,V07C,2.8,0.8,
C16D,V07C,2.5,2.1,**
C16E,V07C,2.9,0.9,
C16A,V07D,91,3.8,
C16B,V07D,90.2,1.3,
C16C,V07D,89.6,1.5,
C16D,V07D,86.4,6.2,
C16E,V07D,89.8,1.6,
C16A,V08A,5.8,2.7,*
C16B,V08A,5.3,1,
C16C,V08A,5.5,1,
C16D,V08A,5.4,3.4,**
C16E,V08A,5.6,1.1,
C16A,V08B,3.4,2.9,**
C16B,V08B,1.9,0.6,*
C16C,V08B,2.2,0.8,*
C16D,V08B,5.8,5.1,**
C16E,V08B,2,0.7,*
C16A,V08C,3.1,2.1,**
C16B,V08C,3.5,0.8,
C16C,V08C,3.7,0.9,
C16D,V08C,5.1,3.8,**
C16E,V08C,3.6,0.9,
C16A,V08D,87.7,4.2,
C16B,V08D,89.3,1.3,
C16C,V08D,88.5,1.4,
C16D,V08D,83.7,6.8,
C16E,V08D,88.9,1.4,
C16A,V09A,12.4,4.4,*
C16B,V09A,11.1,1.3,
C16C,V09A,9.8,1.5,
C16D,V09A,10.1,6.1,**
C16E,V09A,9.8,1.5,
C16A,V09B,2.6,1.9,**
C16B,V09B,2.4,0.6,
C16C,V09B,2.6,0.7,
C16D,V09B,3.8,3.1,**
C16E,V09B,2.5,0.7,
C16A,V09C,4.5,2,*
C16B,V09C,5.3,1.1,
C16C,V09C,5.9,1.3,
C16D,V09C,5.7,3,**
C16E,V09C,5.9,1.4,
C16A,V09D,80.5,4.8,
C16B,V09D,81.1,1.8,
C16C,V09D,81.7,2.1,
C16D,V09D,80.4,7.4,
C16E,V09D,81.9,2.1,
C16A,V10A,7.9,3.1,*
C16B,V10A,8.2,1.3,
C16C,V10A,8.9,1.4,
C16D,V10A,11.3,4.9,*
C16E,V10A,8.8,1.4,
C16A,V10B,3,3.2,***
C16B,V10B,3,0.9,
C16C,V10B,3.4,1,*
C16D,V10B,S,,
C16E,V10B,3.3,1,*
C16A,V10C,5.4,2.9,**
C16B,V10C,5.5,1.1,
C16C,V10C,6.1,1.3,
C16D,V10C,8.7,5,**
C16E,V10C,5.9,1.3,
C16A,V10D,83.7,5.1,
C16B,V10D,83.3,1.7,
C16C,V10D,81.6,1.9,
C16D,V10D,75.3,8,
C16E,V10D,82.1,1.9,
C16A,V11A,31.5,6.3,
C16B,V11A,34.7,2.5,
C16C,V11A,34.9,2.8,
C16D,V11A,32.5,9.3,
C16E,V11A,35.1,2.8,
C16A,V11B,S,,
C16B,V11B,3.9,1.6,*
C16C,V11B,3.7,1.7,*
C16D,V11B,S,,
C16E,V11B,3.8,1.8,*
C16A,V11C,8.1,6.4,**
C16B,V11C,7,2.2,*
C16C,V11C,6.9,2.3,*
C16D,V11C,7.9,6.6,**
C16E,V11C,6.8,2.4,*
C16A,V11D,31.9,11.3,*
C16B,V11D,37,3.5,
C16C,V11D,36.1,4.3,
C16D,V11D,39.9,18,*
C16E,V11D,35.9,4.2,
C16A,V11E,57.7,11.5,
C16B,V11E,52,3.7,
C16C,V11E,53.3,4.5,
C16D,V11E,50.7,17.6,*
C16E,V11E,53.5,4.4,
C16A,V12A,29.1,6,
C16B,V12A,41.7,2.5,
C16C,V12A,43.1,2.8,
C16D,V12A,35,9.2,
C16E,V12A,43.7,2.8,
C16A,V12B,5.3,4.7,**
C16B,V12B,5.6,2.2,*
C16C,V12B,5.7,2.3,*
C16D,V12B,S,,
C16E,V12B,5.7,2.4,*
C16A,V12C,5.9,4.6,**
C16B,V12C,7.8,2.6,*
C16C,V12C,7.4,2.6,*
C16D,V12C,8.3,6.6,**
C16E,V12C,7.4,2.7,*
C16A,V12D,21.2,9.4,*
C16B,V12D,28.3,3.3,
C16C,V12D,26.8,3.3,
C16D,V12D,20.2,11.5,**
C16E,V12D,27.2,3.5,
C16A,V12E,67.5,10.7,
C16B,V12E,58.3,4.2,
C16C,V12E,60.1,4.3,
C16D,V12E,65.9,13.1,
C16E,V12E,59.7,4.5,
C16A,V13A,36.1,5.5,
C16B,V13A,47.4,2.6,
C16C,V13A,48.4,2.7,
C16D,V13A,47.5,9,
C16E,V13A,48.4,2.8,
C16A,V13B,S,,
C16B,V13B,3.5,1.4,*
C16C,V13B,3.5,1.5,*
C16D,V13B,S,,
C16E,V13B,3.6,1.6,*
C16A,V13C,12.2,6.3,**
C16B,V13C,6.1,1.8,
C16C,V13C,5.8,1.8,*
C16D,V13C,11.4,8,**
C16E,V13C,5.4,1.7,*
C16A,V13D,41,11.1,
C16B,V13D,33.3,3.1,
C16C,V13D,35,3.4,
C16D,V13D,45.5,14.1,*
C16E,V13D,34.2,3.2,
C16A,V13E,43.9,10.4,
C16B,V13E,57.1,3.1,
C16C,V13E,55.7,3.4,
C16D,V13E,40.5,13.8,*
C16E,V13E,56.8,3.3,
C16A,V14A,32.5,5.6,
C16B,V14A,42.8,2.5,
C16C,V14A,42.9,2.8,
C16D,V14A,37,8.3,
C16E,V14A,43.4,2.9,
C16A,V14B,2.3,2.3,***
C16B,V14B,2.5,1.1,*
C16C,V14B,2.2,1.2,**
C16D,V14B,S,,
C16E,V14B,2.2,1.3,**
C16A,V14C,4,4.1,***
C16B,V14C,4.5,1.4,*
C16C,V14C,4.1,1.4,*
C16D,V14C,S,,
C16E,V14C,4.1,1.4,*
C16A,V14D,38.1,9.7,
C16B,V14D,32.2,2.8,
C16C,V14D,31.9,3,
C16D,V14D,42.3,13.5,*
C16E,V14D,31.2,3.1,
C16A,V14E,55.5,10.1,
C16B,V14E,60.8,3.1,
C16C,V14E,61.8,3.3,
C16D,V14E,52.2,14.1,
C16E,V14E,62.4,3.4,
C16A,V15A,23.3,5.5,
C16B,V15A,34.2,2.4,
C16C,V15A,34.1,2.7,
C16D,V15A,28.1,8.4,*
C16E,V15A,34.6,2.7,
C16A,V15B,4.5,4.3,**
C16B,V15B,4.8,1.9,*
C16C,V15B,4.3,2.1,*
C16D,V15B,S,,
C16E,V15B,4.3,2.2,**
C16A,V15C,S,,
C16B,V15C,4.8,1.7,*
C16C,V15C,4.1,1.7,*
C16D,V15C,S,,
C16E,V15C,4.4,1.8,*
C16A,V15D,36.5,11.3,*
C16B,V15D,29.9,3.6,
C16C,V15D,30.3,3.9,
C16D,V15D,40.8,14.6,*
C16E,V15D,29.6,4.1,
C16A,V15E,58.1,11.7,
C16B,V15E,60.4,4.1,
C16C,V15E,61.3,4.2,
C16D,V15E,56,15,
C16E,V15E,61.6,4.6,
C16A,V16A,37.4,5.7,
C16B,V16A,50.7,2.3,
C16C,V16A,53.3,2.5,
C16D,V16A,49.4,8.7,
C16E,V16A,53.7,2.6,
C16A,V16B,4.6,4.7,***
C16B,V16B,3.8,1.4,*
C16C,V16B,3.9,1.6,*
C16D,V16B,S,,
C16E,V16B,3.9,1.6,*
C16A,V16C,S,,
C16B,V16C,6.6,2,
C16C,V16C,6.6,2.1,*
C16D,V16C,S,,
C16E,V16C,6.7,2.1,*
C16A,V16D,34.1,9.9,
C16B,V16D,29,2.9,
C16C,V16D,29,3.1,
C16D,V16D,34.9,11.7,*
C16E,V16D,28.6,3.2,
C16A,V16E,57.6,9.7,
C16B,V16E,60.6,3.1,
C16C,V16E,60.5,3.3,
C16D,V16E,55.7,11.3,
C16E,V16E,60.8,3.4,
C16A,V17A,49.4,5.8,
C16B,V17A,69.3,2.3,
C16C,V17A,71.4,2.6,
C16D,V17A,59.1,8,
C16E,V17A,72.4,2.7,
C16A,V17B,18.6,6.7,*
C16B,V17B,19.1,2.4,
C16C,V17B,19.1,2.4,
C16D,V17B,22.1,8.8,*
C16E,V17B,18.9,2.4,
C16A,V17C,14.6,6.2,*
C16B,V17C,13.5,1.7,
C16C,V17C,14.2,1.9,
C16D,V17C,19,8.5,*
C16E,V17C,13.9,1.9,
C16A,V17D,29.3,8.2,
C16B,V17D,32,2.6,
C16C,V17D,31.9,2.7,
C16D,V17D,32.9,10.7,*
C16E,V17D,31.8,2.8,
C16A,V17E,37.5,10,
C16B,V17E,35.4,2.5,
C16C,V17E,34.9,2.8,
C16D,V17E,26,10.5,*
C16E,V17E,35.5,2.9,
C16A,V18A,47.1,6,
C16B,V18A,57,2.2,
C16C,V18A,60.8,2.4,
C16D,V18A,62.6,9.3,
C16E,V18A,60.7,2.5,
C16A,V18B,64.9,9.9,
C16B,V18B,63.8,3,
C16C,V18B,64.8,3,
C16D,V18B,67.9,11,
C16E,V18B,64.5,3.1,
C16A,V18C,14.8,8.7,**
C16B,V18C,11.1,2,
C16C,V18C,11,2.3,
C16D,V18C,13.6,9.7,**
